"geoid","geolevel","year","transportation_score","transportation_rnk","transportation_state_rnk"
"14000US06037603705","tract","2023","92.39","43.0736","28.3767"
"14000US06037603706","tract","2023","110.16","83.7177","68.9085"
"14000US06037603801","tract","2023","111.39","84.897","70.9139"
"14000US06037603802","tract","2023","108.1","81.5104","65.9144"
"14000US06037603901","tract","2023","99.54","65.4808","52.7036"
"14000US06037603902","tract","2023","115.61","88.3801","79.0191"
"14000US06037604001","tract","2023","116.94","89.1895","81.1418"
"14000US06037604002","tract","2023","120.4","91.0098","86.225"
"14000US06037604101","tract","2023","112.89","86.2863","73.7739"
"14000US06037604102","tract","2023","116.62","89.0076","80.6949"
"14000US06037604200","tract","2023","117.07","89.2713","81.3764"
"14000US06037609900","tract","2023","114.84","87.8185","77.5835"
"14000US06037620001","tract","2023","117.4","89.4739","81.9573"
"14000US06037620002","tract","2023","118.52","90.1015","83.8063"
"14000US06037620101","tract","2023","114.19","87.357","76.3602"
"14000US06037620102","tract","2023","122.62","91.9303","88.4315"
"14000US06037620201","tract","2023","96.41","56.1549","42.8611"
"14000US06037620301","tract","2023","118.25","89.9574","83.3147"
"14000US06037620303","tract","2023","116.08","88.6828","79.7676"
"14000US06037620305","tract","2023","123.03","92.0707","88.7834"
"14000US06037620400","tract","2023","113.7","86.9639","75.2765"
"14000US06037620501","tract","2023","117.17","89.336","81.5886"
"14000US06037620521","tract","2023","116.04","88.656","79.7006"
"14000US06037620522","tract","2023","115.46","88.2665","78.6504"
"14000US06037620601","tract","2023","113.57","86.8687","75.014"
"14000US06037620602","tract","2023","112.97","86.3596","73.9415"
"14000US06037620701","tract","2023","117.65","89.607","82.3874"
"14000US06037620703","tract","2023","90.64","35.8731","21.1317"
"14000US06037620704","tract","2023","114.71","87.7257","77.2875"
"14000US06037620801","tract","2023","116.57","88.9832","80.5943"
"14000US06037620802","tract","2023","128.91","93.731","92.9952"
"14000US06037620901","tract","2023","118.29","89.983","83.4153"
"14000US06037620904","tract","2023","118.21","89.933","83.2533"
"14000US06037621001","tract","2023","97.59","59.7832","46.6596"
"14000US06037621005","tract","2023","127.34","93.3904","92.0791"
"14000US06037621102","tract","2023","92.02","41.683","26.8741"
"14000US06037621104","tract","2023","120.86","91.2307","86.7166"
"14000US06037621201","tract","2023","117.05","89.2517","81.3038"
"14000US06037621204","tract","2023","115.87","88.5388","79.3766"
"14000US06037621301","tract","2023","115.37","88.2043","78.4884"
"14000US06037621324","tract","2023","118","89.817","82.9628"
"14000US06037621326","tract","2023","124.95","92.6884","90.2748"
"14000US06037621400","tract","2023","114.36","87.4852","76.6674"
"14000US06037650001","tract","2023","113.14","86.5097","74.2152"
"14000US06037650003","tract","2023","118.49","90.0807","83.7783"
"14000US06037650004","tract","2023","115.87","88.5388","79.3766"
"14000US06037650101","tract","2023","109.35","82.8851","67.7466"
"14000US06037650102","tract","2023","110.03","83.5956","68.7521"
"14000US06037650200","tract","2023","112.8","86.1984","73.6007"
"14000US06037650300","tract","2023","90.18","33.6414","18.9699"
"14000US06037650401","tract","2023","110.67","84.1975","69.6291"
"14000US06037650501","tract","2023","110.65","84.1767","69.5732"
"14000US06037650502","tract","2023","112.42","85.8468","72.8243"
"14000US06037650603","tract","2023","93.03","45.3077","30.7619"
"14000US06037650604","tract","2023","118.8","90.237","84.2029"
"14000US06037650605","tract","2023","119.69","90.6813","85.3536"
"14000US06037650606","tract","2023","118.63","90.1491","83.9292"
"14000US06037650607","tract","2023","116.56","88.9746","80.5832"
"14000US06037650701","tract","2023","116.81","89.1187","80.963"
"14000US06037650702","tract","2023","114.35","87.4791","76.6451"
"14000US06037650801","tract","2023","91.94","41.362","26.511"
"14000US06037650802","tract","2023","94.69","50.8027","37.0182"
"14000US06037650901","tract","2023","119.08","90.37","84.538"
"14000US06037650903","tract","2023","114.73","87.7416","77.3433"
"14000US06037650904","tract","2023","111.6","85.0887","71.3552"
"14000US06037651001","tract","2023","111.59","85.0838","71.3272"
"14000US06037651002","tract","2023","89.49","30.2035","16.244"
"14000US06037651101","tract","2023","111.65","85.1473","71.4892"
"14000US06037651102","tract","2023","114.91","87.8881","77.6952"
"14000US06037651201","tract","2023","110.61","84.1364","69.5006"
"14000US06037651221","tract","2023","115.29","88.1506","78.3823"
"14000US06037651222","tract","2023","122.39","91.8302","88.1242"
"14000US06037651302","tract","2023","111.07","84.6004","70.372"
"14000US06037651304","tract","2023","115.51","88.3141","78.8459"
"14000US06037651401","tract","2023","92.4","43.1126","28.4437"
"14000US06037651402","tract","2023","115.83","88.5095","79.2481"
"14000US06037670001","tract","2023","89.54","30.4721","16.4339"
"14000US06037670002","tract","2023","124.48","92.5553","89.9006"
"14000US06037670003","tract","2023","116.2","88.7659","79.9687"
"14000US06037670101","tract","2023","117.86","89.7401","82.717"
"14000US06037670102","tract","2023","90.8","36.6312","21.9026"
"14000US06037670201","tract","2023","87.66","20.1109","9.3733"
"14000US06037670202","tract","2023","89.49","30.2035","16.244"
"14000US06037670324","tract","2023","109.88","83.4271","68.5007"
"14000US06037670326","tract","2023","87.2","17.4885","8.1332"
"14000US06037670328","tract","2023","112.2","85.6503","72.4947"
"14000US06037670405","tract","2023","91.91","41.2533","26.4105"
"14000US06037670406","tract","2023","88.24","23.4987","11.4401"
"14000US06037670407","tract","2023","92.18","42.2776","27.4215"
"14000US06037670413","tract","2023","113.62","86.9041","75.1257"
"14000US06037670416","tract","2023","112.51","85.9213","72.936"
"14000US06037670417","tract","2023","91.6","40.0544","25.1201"
"14000US06037670418","tract","2023","89.13","28.3527","14.719"
"14000US06037670500","tract","2023","84.16","4.0922","1.9886"
"14000US06037670603","tract","2023","97.12","58.4036","45.2184"
"14000US06037670604","tract","2023","95.97","54.768","41.3864"
"14000US06037670701","tract","2023","109.07","82.5835","67.3388"
"14000US06037670702","tract","2023","111.41","84.9202","70.9474"
"14000US06037700101","tract","2023","125.51","92.8544","90.7217"
"14000US06037700102","tract","2023","130.04","93.9727","93.4979"
"14000US06037700200","tract","2023","139.22","95.5146","96.5702"
"14000US06037700300","tract","2023","138.87","95.4634","96.492"
"14000US06037700400","tract","2023","104.89","77.2424","62.1048"
"14000US06037700501","tract","2023","123.73","92.3246","89.4816"
"14000US06037700502","tract","2023","126.74","93.2012","91.6322"
"14000US06037700600","tract","2023","115.5","88.3056","78.8068"
"14000US06037700700","tract","2023","86.97","16.1553","7.3902"
"14000US06037700801","tract","2023","104.56","76.671","61.6412"
"14000US06037700802","tract","2023","99.47","65.2769","52.469"
"14000US06037700901","tract","2023","119.37","90.5214","84.9011"
"14000US06037700902","tract","2023","130.07","93.9801","93.5314"
"14000US06037701000","tract","2023","134.12","94.7357","95.0732"
"14000US06037701201","tract","2023","120.55","91.0842","86.4038"
"14000US06037701202","tract","2023","127.04","93.2927","91.8501"
"14000US06037701302","tract","2023","130.99","94.1778","93.9951"
"14000US06037701304","tract","2023","118.09","89.8719","83.0857"
"14000US06037701402","tract","2023","134.22","94.7516","95.129"
"14000US06037701501","tract","2023","101.51","70.5168","56.8149"
"14000US06037701502","tract","2023","132.95","94.5343","94.7492"
"14000US06037701601","tract","2023","123.66","92.3026","89.3867"
"14000US06037701602","tract","2023","98.78","63.2088","50.257"
"14000US06037701701","tract","2023","126.83","93.2231","91.7048"
"14000US06037701702","tract","2023","139.99","95.6184","96.7657"
"14000US06037701801","tract","2023","101.81","71.2713","57.3846"
"14000US06037701802","tract","2023","102.43","72.6496","58.4516"
"14000US06037701902","tract","2023","114.91","87.8881","77.6952"
"14000US06037702002","tract","2023","130.14","93.9947","93.5706"
"14000US06037702102","tract","2023","130.93","94.1632","93.9616"
"14000US06037702201","tract","2023","123.46","92.2306","89.1521"
"14000US06037702202","tract","2023","119.37","90.5214","84.9011"
"14000US06037702300","tract","2023","130.37","94.0435","93.6655"
"14000US06037702400","tract","2023","123.73","92.3246","89.4816"
"14000US06037702501","tract","2023","120.07","90.8608","85.8563"
"14000US06037702502","tract","2023","117.82","89.7132","82.6165"
"14000US06037702600","tract","2023","120.15","90.9011","85.9625"
"14000US06037702700","tract","2023","115.64","88.4008","79.0973"
"14000US06037702801","tract","2023","97.72","60.2215","47.1288"
"14000US06037702802","tract","2023","97.7","60.158","47.073"
"14000US06037702803","tract","2023","125.87","92.9631","90.9954"
"14000US06037702900","tract","2023","128.82","93.7041","92.917"
"14000US06037703002","tract","2023","112.88","86.2753","73.746"
"14000US06037703003","tract","2023","123.11","92.1036","88.8895"
"14000US06037703100","tract","2023","113.08","86.4658","74.1426"
"14000US06037703200","tract","2023","112.25","85.7064","72.6064"
"14000US06037800101","tract","2023","90.06","33.0639","18.5789"
"14000US06037800103","tract","2023","92.02","41.683","26.8741"
"14000US06037800104","tract","2023","97.28","58.8602","45.6932"
"14000US06037800202","tract","2023","87.97","21.9189","10.6915"
"14000US06037800204","tract","2023","93.72","47.7103","33.3482"
"14000US06037800205","tract","2023","112.78","86.1813","73.5393"
"14000US06037800206","tract","2023","88.08","22.5306","10.8982"
"14000US06037800324","tract","2023","95.14","52.2164","38.599"
"14000US06037800325","tract","2023","92.23","42.4424","27.617"
"14000US06037800328","tract","2023","88.49","24.9222","12.3226"
"14000US06037800333","tract","2023","96.89","57.6699","44.4811"
"14000US06037800334","tract","2023","92.43","43.2311","28.6337"
"14000US06037800335","tract","2023","92.2","42.3423","27.5165"
"14000US06037800336","tract","2023","86.66","14.4218","6.5356"
"14000US06037800337","tract","2023","91.56","39.9055","24.9749"
"14000US06037800338","tract","2023","91.56","39.9055","24.9749"
"14000US06037800406","tract","2023","91.63","40.1729","25.2151"
"14000US06037800410","tract","2023",NA,NA,NA
"14000US06037800411","tract","2023","96","54.8681","41.5037"
"14000US06037800412","tract","2023","90.52","35.3347","20.5731"
"14000US06037800504","tract","2023","96.79","57.3684","44.2185"
"14000US06037800506","tract","2023","91.9","41.2057","26.3602"
"14000US06037900102","tract","2023","95.22","52.4862","38.9342"
"14000US06037900103","tract","2023","90.15","33.4973","18.8806"
"14000US06037900104","tract","2023","90.49","35.1687","20.3832"
"14000US06037900301","tract","2023","98.44","62.2871","49.2515"
"14000US06037900501","tract","2023","91.26","38.648","23.7571"
"14000US06037900504","tract","2023","97.14","58.4744","45.2799"
"14000US06037900505","tract","2023","93.71","47.6835","33.2924"
"14000US06037900506","tract","2023","88.48","24.8709","12.2668"
"14000US06037900508","tract","2023","90.26","34.0589","19.3889"
"14000US06037900509","tract","2023","88.95","27.3883","14.032"
"14000US06037900510","tract","2023","93.91","48.2914","34.1805"
"14000US06037900602","tract","2023","99.22","64.5396","51.6758"
"14000US06037900606","tract","2023","96.1","55.1477","41.7998"
"14000US06037900607","tract","2023","94.7","50.8357","37.0573"
"14000US06037900608","tract","2023","87.33","18.2405","8.3957"
"14000US06037900609","tract","2023","90.97","37.4052","22.6511"
"14000US06037900610","tract","2023","93.86","48.1681","33.9906"
"14000US06037900611","tract","2023","89.86","32.0885","17.7243"
"14000US06037900701","tract","2023","93.04","45.3456","30.7899"
"14000US06037900703","tract","2023","96.46","56.3087","43.0902"
"14000US06037900704","tract","2023","96.14","55.2868","41.945"
"14000US06037900705","tract","2023","95.76","54.1148","40.6658"
"14000US06037900804","tract","2023","92.55","43.6596","29.0414"
"14000US06037900805","tract","2023","93.32","46.3601","31.84"
"14000US06037900806","tract","2023","96.27","55.7019","42.498"
"14000US06037900807","tract","2023","90.94","37.2722","22.5115"
"14000US06037900808","tract","2023","95.59","53.618","40.1464"
"14000US06037900901","tract","2023","93.37","46.5359","32.0355"
"14000US06037900902","tract","2023","88.5","24.9686","12.3785"
"14000US06037901003","tract","2023",NA,NA,NA
"14000US06037901007","tract","2023","92.6","43.8488","29.1476"
"14000US06037901008","tract","2023","90.77","36.5006","21.7294"
"14000US06037901009","tract","2023","94.47","50.0946","36.2529"
"14000US06037901010","tract","2023","90.34","34.4386","19.7464"
"14000US06037901011","tract","2023","91.18","38.3636","23.4778"
"14000US06037901012","tract","2023","85.06","7.0601","3.2399"
"14000US06037901013","tract","2023","89.73","31.4195","17.3053"
"14000US06037901014","tract","2023","86.72","14.7599","6.7367"
"14000US06037901101","tract","2023","87.82","21.0509","10.0212"
"14000US06037901102","tract","2023","87.17","17.3041","8.027"
"14000US06037901209","tract","2023","89.42","29.8568","15.9256"
"14000US06037901210","tract","2023","87.82","21.0509","10.0212"
"14000US06037901214","tract","2023","86.54","13.7906","6.206"
"14000US06037901215","tract","2023","88.49","24.9222","12.3226"
"14000US06037901216","tract","2023","86.44","13.2864","5.8932"
"14000US06037901217","tract","2023","85.05","7.0235","3.2175"
"14000US06037901218","tract","2023","81.46","0.4761","0.324"
"14000US06037901300","tract","2023","85.2","7.6266","3.5303"
"14000US06037910002","tract","2023","83.08","1.9094","1.0725"
"14000US06037910210","tract","2023","87.71","20.4258","9.6749"
"14000US06037910211","tract","2023","86.08","11.4893","5.1894"
"14000US06037910212","tract","2023","86.36","12.9006","5.6418"
"14000US06037910213","tract","2023","87.49","19.2099","8.9375"
"14000US06037910214","tract","2023","88.19","23.2191","11.2669"
"14000US06037910215","tract","2023","90.52","35.3347","20.5731"
"14000US06037910216","tract","2023","90.79","36.5958","21.8411"
"14000US06037910217","tract","2023","89.76","31.5599","17.3891"
"14000US06037910218","tract","2023","92.25","42.512","27.6785"
"14000US06037910301","tract","2023","87.6","19.7898","9.2224"
"14000US06037910302","tract","2023","92.18","42.2776","27.4215"
"14000US06037910401","tract","2023","91.26","38.648","23.7571"
"14000US06037910404","tract","2023","89.37","29.5919","15.7189"
"14000US06037910405","tract","2023","99.35","64.9241","52.1171"
"14000US06037910501","tract","2023","105.76","78.4925","63.127"
"14000US06037910502","tract","2023","92.23","42.4424","27.617"
"14000US06037910504","tract","2023","89.11","28.2453","14.6241"
"14000US06037910505","tract","2023","86.7","14.6439","6.6417"
